match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
40,109,2,17.2,2,Rashid Khan,Bhuvneshwar,"Bhuvneshwar to Rashid Khan, 2 runs",2
40,110,2,17.3,0,Rashid Khan,Bhuvneshwar,"Bhuvneshwar to Rashid Khan, no run",0
40,111,2,17.4,6,Rashid Khan,Bhuvneshwar,"Bhuvneshwar to Rashid Khan, Six runs",6
40,112,2,17.5,1,Rashid Khan,Bhuvneshwar,"Bhuvneshwar to Rashid Khan, 1 run",1
40,113,2,17.6,1,Rahul Tewatia,Bhuvneshwar,"Bhuvneshwar to Rahul Tewatia, 1 run",1
40,114,2,18.1,4,Rahul Tewatia,T Natarajan,"T Natarajan to Rahul Tewatia, Four runs",4
40,115,2,18.2,1,Rahul Tewatia,T Natarajan,"T Natarajan to Rahul Tewatia, 1 run",1
40,116,2,18.3,1,Rashid Khan,T Natarajan,"T Natarajan to Rashid Khan, 1 run",1
40,117,2,18.4,0,Rahul Tewatia,T Natarajan,"T Natarajan to Rahul Tewatia, no run",0
40,118,2,18.5,6,Rahul Tewatia,T Natarajan,"T Natarajan to Rahul Tewatia, Six runs",6
40,119,2,18.6,1,Rahul Tewatia,T Natarajan,"T Natarajan to Rahul Tewatia, 1 run",1
40,120,2,19.1,6,Rahul Tewatia,Marco Jansen,"Marco Jansen to Rahul Tewatia, Six runs",6
40,121,2,19.2,1,Rahul Tewatia,Marco Jansen,"Marco Jansen to Rahul Tewatia, 1 run",1
40,122,2,19.3,6,Rashid Khan,Marco Jansen,"Marco Jansen to Rashid Khan, Six runs",6
40,123,2,19.4,0,Rashid Khan,Marco Jansen,"Marco Jansen to Rashid Khan, no run",0
40,124,2,19.5,6,Rashid Khan,Marco Jansen,"Marco Jansen to Rashid Khan, Six runs",6
40,125,2,19.6,6,Rashid Khan,Marco Jansen,"Marco Jansen to Rashid Khan, Six runs",6
41,1,1,0.1,1wd,Finch,Mustafizur,"Mustafizur to Finch, 1 wide",1
41,2,1,0.1,0,Finch,Mustafizur,"Mustafizur to Finch, no run",0
41,3,1,0.2,0,Finch,Mustafizur,"Mustafizur to Finch, no run",0
41,4,1,0.3,0,Finch,Mustafizur,"Mustafizur to Finch, no run",0
41,5,1,0.4,1,Finch,Mustafizur,"Mustafizur to Finch, 1 run",1
41,6,1,0.5,0,Venkatesh Iyer,Mustafizur,"Mustafizur to Venkatesh Iyer, no run",0
41,7,1,0.6,0,Venkatesh Iyer,Mustafizur,"Mustafizur to Venkatesh Iyer, no run",0
41,8,1,1.1,0,Finch,Chetan Sakariya,"Chetan Sakariya to Finch, no run",0
41,9,1,1.2,2,Finch,Chetan Sakariya,"Chetan Sakariya to Finch, 2 runs",2
41,10,1,1.3,w,Finch,Chetan Sakariya,"Chetan Sakariya to Finch, no run Wicket - b Chetan Sakariya batsmen",0
41,11,1,1.4,1lb,Shreyas Iyer,Chetan Sakariya,"Chetan Sakariya to Shreyas Iyer, 1 leg bye",1
41,12,1,1.5,1,Venkatesh Iyer,Chetan Sakariya,"Chetan Sakariya to Venkatesh Iyer, 1 run",1
41,13,1,1.6,0,Shreyas Iyer,Chetan Sakariya,"Chetan Sakariya to Shreyas Iyer, no run",0
41,14,1,2.1,1,Venkatesh Iyer,Thakur,"Thakur to Venkatesh Iyer, 1 run",1
41,15,1,2.2,1,Shreyas Iyer,Thakur,"Thakur to Shreyas Iyer, 1 run",1
41,16,1,2.3,2,Venkatesh Iyer,Thakur,"Thakur to Venkatesh Iyer, 2 runs",2
41,17,1,2.4,1,Venkatesh Iyer,Thakur,"Thakur to Venkatesh Iyer, 1 run",1
41,18,1,2.5,4,Shreyas Iyer,Thakur,"Thakur to Shreyas Iyer, Four runs",4
41,19,1,2.6,2,Shreyas Iyer,Thakur,"Thakur to Shreyas Iyer, 2 runs",2
41,20,1,3.1,0,Venkatesh Iyer,Chetan Sakariya,"Chetan Sakariya to Venkatesh Iyer, no run",0
41,21,1,3.2,0,Venkatesh Iyer,Chetan Sakariya,"Chetan Sakariya to Venkatesh Iyer, no run",0
41,22,1,3.3,1,Venkatesh Iyer,Chetan Sakariya,"Chetan Sakariya to Venkatesh Iyer, 1 run",1
41,23,1,3.4,1,Shreyas Iyer,Chetan Sakariya,"Chetan Sakariya to Shreyas Iyer, 1 run",1
41,24,1,3.5,1lb,Venkatesh Iyer,Chetan Sakariya,"Chetan Sakariya to Venkatesh Iyer, 1 leg bye",1
41,25,1,3.6,1,Shreyas Iyer,Chetan Sakariya,"Chetan Sakariya to Shreyas Iyer, 1 run",1
41,26,1,4.1,1,Shreyas Iyer,Axar,"Axar to Shreyas Iyer, 1 run",1
41,27,1,4.2,0,Venkatesh Iyer,Axar,"Axar to Venkatesh Iyer, no run",0
41,28,1,4.3,w,Venkatesh Iyer,Axar,"Axar to Venkatesh Iyer, no run Wicket - c Chetan Sakariya b Axar batsmen",0
41,29,1,4.4,1,Indrajith,Axar,"Axar to Indrajith, 1 run",1
41,30,1,4.5,0,Shreyas Iyer,Axar,"Axar to Shreyas Iyer, no run",0
41,31,1,4.6,1,Shreyas Iyer,Axar,"Axar to Shreyas Iyer, 1 run",1
41,32,1,5.1,1,Shreyas Iyer,Mustafizur,"Mustafizur to Shreyas Iyer, 1 run",1
